date,n_articles,mean_score,share_pos_minus_neg,conf_weighted,ci_lo,ci_hi,confidence
2020-12-28,1,0.0152698105666786,1.0,0.0152698105666786,,,0.9061383305972724
2021-01-04,7,-0.03559164716196907,-0.4285714285714286,0.03321888050253889,-0.4016347685432847,0.4935284015317004,0.6996460976767306
2021-01-11,17,0.003207673945272451,-0.05882352941176472,0.08698064903634964,-0.2852612392609119,0.44968839642805103,0.570387008367251
2021-01-18,23,0.17336685702700733,0.47826086956521735,0.23569119746866513,0.03258332909242852,0.43001017163477623,0.7021797923846518
2021-01-25,50,-0.15860556411731522,0.040000000000000036,-0.18912945753575378,-0.3959922418500455,0.0214363385273028,0.7306397418460339
2021-02-01,18,0.0400885463233054,0.22222222222222227,0.07576128862913806,-0.05456956284798144,0.241162020833719,0.7524505369089255
2021-02-08,27,0.05439452036861675,0.2592592592592593,0.1302922229058419,-0.12447158968053186,0.3947490534434754,0.6574188633951865
2021-02-15,19,-0.12056423750810179,0.1578947368421053,-0.06706215437500626,-0.2650867226525512,0.12784854676822052,0.7068554193712998
2021-02-22,170,0.08332052925937151,0.17647058823529416,0.14861691415943223,0.01705285897545464,0.2735628101513366,0.6582044615903365
2021-03-01,136,-0.1495600910504222,0.08823529411764702,-0.15633485357645,-0.26742189742248423,-0.038909592631534304,0.7139248999335583
2021-03-08,19,-0.01926893593841477,0.05263157894736842,-0.06914936284532822,-0.36100558256574344,0.21001850651254433,0.4469525008534372
2021-03-15,155,0.22190329157991426,0.4451612903225806,0.2724909065482743,0.15530805200978176,0.3825913951282132,0.6504785676296355
2021-03-22,70,-0.1283309447886755,0.0,-0.18161094924371665,-0.366441461472265,0.011958340632560656,0.683024449256339
2021-03-29,16,0.07972321670968083,0.5,0.038418279177323704,-0.2686061131946351,0.3329313085142441,0.5507892725277685
2021-04-05,53,0.2926890540369435,0.43396226415094336,0.4283148466359369,0.25362251136933534,0.5778854890642474,0.5672452420354422
2021-04-12,34,0.18158895857221283,0.4705882352941177,0.22648519457184685,-0.007286868067736312,0.46037172695734596,0.6202286031387806
2021-04-19,17,0.1327575257318505,0.5294117647058822,0.08877932265340935,-0.214731210177124,0.39484922731497013,0.6560578585962109
2021-04-26,76,0.1349983468340054,0.4473684210526316,0.14841591236118848,-0.0048687398098558095,0.30802780065096663,0.6681103140674756
2021-05-03,42,0.1203072433695308,0.4285714285714286,0.12893549634071946,-0.11168418689991373,0.3672151213144314,0.7229438680503287
2021-05-10,27,0.0131223348909299,0.11111111111111116,-0.047551725922306685,-0.36891830286740934,0.27913219032455766,0.5590046947816186
2021-05-17,34,0.07245876971693874,0.23529411764705888,0.10224586620946129,-0.16358828161975647,0.3752583615377433,0.5452883891958565
2021-05-24,51,0.37131781848295886,0.607843137254902,0.4516541217976074,0.24087188179693983,0.6348965137990291,0.6952788834791749
2021-05-31,29,0.10199745151150072,0.4482758620689655,0.106119865962301,-0.19109507910707413,0.40162281580864795,0.5649608201817173
2021-06-07,62,0.19742759836428317,0.4838709677419355,0.2506395807240654,0.08449056293389849,0.40385850741572765,0.61862101892966
2021-06-14,279,-0.016127118800548124,0.13978494623655918,-0.012421133007108943,-0.10244953072868532,0.07535164939750467,0.6505751909037972
2021-06-21,172,0.17226187855466865,0.36046511627906974,0.21746684630359797,0.0941432510723556,0.3392963657290305,0.6847643657991012
2021-06-28,31,0.14110357954069191,0.4838709677419355,0.17313621257514336,0.006524957603691613,0.35054570560939274,0.6214723421929897
2021-07-05,57,0.07188405989865332,0.29824561403508776,0.05282923659879441,-0.13823822274016012,0.24699416484084763,0.6613501174693817
2021-07-12,141,0.09584249851334319,0.2056737588652482,0.11551894970243048,-0.019082743593563725,0.2482931633226205,0.6929664265821477
2021-07-19,22,-0.012857034905623142,0.18181818181818182,0.039440069427247204,-0.21910767344895626,0.29696082198277307,0.6698830175108929
2021-07-26,97,0.19736864345091798,0.44329896907216493,0.22524067832528313,0.06467444695838677,0.37962883358981736,0.6920492504990305
2021-08-02,32,0.24798649480362656,0.625,0.2837405419511505,0.1059436503916035,0.4774010859564335,0.7245615231601437
2021-08-09,36,0.12360286022885703,0.27777777777777773,0.1517131376307272,-0.09888258560555063,0.39630041941434757,0.7263016982290769
2021-08-16,57,-0.18063953451928683,-0.01754385964912286,-0.197835740619077,-0.3674163971025676,-0.025799102262137788,0.6594678578305918
2021-08-23,238,0.28754084945818753,0.4369747899159664,0.3632560883853022,0.2692535139023593,0.44842221820427747,0.6847662238644436
2021-08-30,109,0.4375796081699055,0.6330275229357798,0.5137357226485011,0.3871891018194512,0.6282365934756158,0.7804362165051979
2021-09-06,42,-0.022808532036530476,0.04761904761904767,-0.04402232304585119,-0.28521095358871235,0.21151715572789145,0.7364088987326063
2021-09-13,35,-0.044687909459961324,0.2571428571428571,-0.036765154782714506,-0.2385814800708707,0.16346416783093698,0.7785739059645231
2021-09-20,140,0.28121095664537277,0.5571428571428572,0.28567948955860983,0.172391768006863,0.40451020054235604,0.6964498718421268
2021-09-27,69,-0.10445341251814144,-0.014492753623188415,-0.10873917945281687,-0.2979637002125162,0.07798754801146399,0.6558897335406711
2021-10-04,28,-0.05876905869808979,0.21428571428571425,-0.07838306605404421,-0.3073752783041695,0.15167963383041938,0.6799509200120768
2021-10-11,29,0.11125851084642786,0.24137931034482762,0.1833611214898115,-0.11384272012691496,0.4507910035817993,0.720561934294318
2021-10-18,28,-0.08338626191003382,0.0714285714285714,-0.15477136883220835,-0.42557035979267543,0.12690108381747423,0.5398699394605037
2021-10-25,24,0.14945534282257236,0.5833333333333333,0.13882000555940818,-0.06766932533046116,0.3422811850122192,0.6858232773460324
2021-11-01,125,0.1566127688351553,0.31200000000000006,0.20804280999958033,0.07426082300372751,0.33227112260173575,0.6464478193521606
2021-11-08,42,-0.10078557231463492,0.04761904761904767,-0.09429442113864263,-0.30077967877391965,0.11523648838650533,0.7336006771556273
2021-11-15,54,0.010969704914950184,0.14814814814814814,-0.029531087062862747,-0.2118407631908032,0.16012390636065169,0.6208106902821456
2021-11-22,138,0.13638372554787961,0.28985507246376807,0.14808792273606902,0.02621378821633105,0.26501950689749004,0.6742131116328978
2021-11-29,375,-0.06322299537520545,0.14666666666666667,-0.06913768666553134,-0.13960781929301147,-0.0025698431483577155,0.6773254271745904
2021-12-06,69,0.10281516950530256,0.3913043478260869,0.10106696257864549,-0.06975953983743056,0.2691885487954903,0.6560279373909483
2021-12-13,292,0.1888760200201108,0.30821917808219174,0.20948162395991565,0.12803338818884014,0.29124301841081535,0.7021156851495014
2021-12-20,42,-0.25402065237202415,-0.5714285714285714,-0.25534421699526844,-0.4120181479392229,-0.09866635439612227,0.83769785275661
2021-12-27,23,-0.10886476421855269,-0.30434782608695654,-0.046744962487215075,-0.3455900027305506,0.26108739306008655,0.6644101107572805
2022-01-03,162,0.03685311555598696,0.07407407407407413,0.03214082699276206,-0.08397813840068073,0.1445550057176867,0.6901729367673487
2022-01-10,254,0.15690260014245122,0.2362204724409449,0.18646327724319375,0.09966907088933079,0.2728931742495898,0.6809728015945127
2022-01-17,106,-0.050940048351514874,0.09433962264150941,-0.08798109362479645,-0.2451216868296414,0.06164136103665048,0.737986285854619
2022-01-24,353,0.0031188632124637813,0.14447592067988668,0.0033540491230976423,-0.0802132610633627,0.08592766080587716,0.6799660966992431
2022-01-31,105,0.07303090272360437,0.3523809523809524,0.05846694244904145,-0.06406056627311107,0.18512664268999723,0.6858938416317053
2022-02-07,123,0.14561030064161481,0.3983739837398374,0.13862745728589815,0.015237484574289804,0.2681827306594249,0.6729298833386433
