date,n_articles,mean_score,share_pos_minus_neg,conf_weighted,ci_lo,ci_hi,confidence
2024-04-25,15,-0.42577978723372023,-0.4666666666666666,-0.6128907874762636,-0.8503565375354031,-0.2713545154033344,0.5950151104621394
2024-04-26,7,0.12090250871343804,0.14285714285714285,0.1525225809458348,-0.33583918487624415,0.6198027578299881,0.8251520970192737
2024-04-27,3,0.3137734570385268,-0.3333333333333333,0.30260190097694306,-0.0028259181417524,0.946187113178894,0.8361849658954944
2024-04-28,13,0.2827350328354022,0.6923076923076923,0.3124853873571232,0.019194219211030632,0.6014852414021546,0.7236818408422235
2024-04-29,30,0.2630154313539,0.39999999999999997,0.3126984132907572,0.04765106650049762,0.5577461543161297,0.7598618248879804
2024-04-30,17,0.253056899541715,0.6470588235294117,0.33608428287142117,0.051822375161626764,0.5967412983148331,0.7170389419841309
2024-05-01,69,-0.17063668724554387,-0.04347826086956519,-0.2154023507980516,-0.37231656607603203,-0.059765173261148725,0.6218807574911623
2024-05-02,71,0.07579377614220761,0.2112676056338028,0.11566424665973772,-0.050912743822886485,0.285537138688037,0.6227528986885922
2024-05-03,29,0.3464707948532405,0.5862068965517242,0.41073344750683566,0.13129353722791146,0.6619607027690154,0.7451572027318233
2024-05-04,7,0.21394962398335338,0.4285714285714286,0.14212039431671075,0.044709467287230104,0.3146475169514306,0.5297594083507031
2024-05-05,9,0.1650126022545414,0.3333333333333333,0.24560652696887464,-0.3016068287025378,0.7034923074524082,0.7209689689011655
2024-05-06,25,0.41171436469536277,0.43999999999999995,0.5267969272320017,0.20712373413575522,0.7868054523137824,0.707172333579576
2024-05-07,32,0.17872970443022496,0.375,0.2372811218385227,-0.10085933662501853,0.5459792529864914,0.6999579799815955
2024-05-08,20,-0.04327632027270738,0.10000000000000003,-0.10940970269710283,-0.44909509073244513,0.24105276421952754,0.6831341627477878
2024-05-09,16,0.30361701646324946,0.375,0.2689420329726739,-0.2415377071185205,0.7032433187686239,0.6177821086152149
2024-05-10,16,0.622870169543603,0.875,0.6685597976469779,0.4183306788443637,0.8711623376401313,0.8477461188028617
2024-05-11,3,-0.038569278316572385,0.3333333333333333,-0.1706871704912422,-0.9726750366389754,0.7632513344287872,0.7197668866847867
2024-05-12,3,-0.11910574968593816,-0.3333333333333333,-0.3104689618420691,-0.9848238138947636,0.7813194985501467,0.6323636452908864
2024-05-13,17,0.13943367758560377,0.411764705882353,0.11958987206419686,-0.3291944251245793,0.5423383475210778,0.5999526547624308
2024-05-14,27,0.36515375120560983,0.5555555555555556,0.3618638520653374,0.08968992837929385,0.6099287494648288,0.6670309826561555
2024-05-15,18,0.24918742895048732,0.3333333333333333,0.3176418525081263,-0.07726339898201143,0.6748732181616623,0.6787545286389797
2024-05-16,16,0.4004328087048634,0.625,0.42460453907956747,-0.020987125314195526,0.8061683650612753,0.6572229929231228
2024-05-17,27,0.024716631627934797,0.11111111111111116,0.056622865855557224,-0.26824271039668796,0.38542207003698153,0.6235332104066449
2024-05-18,2,-0.4501192814204842,0.0,-0.39522359148356934,-0.9063132442533969,0.0060746814124286,0.823867505310063
2024-05-19,3,-0.023323523928411343,0.3333333333333333,-0.04397774360042361,-0.7527028620243073,0.6794514693319799,0.6101924961216186
2024-05-20,12,0.3754103778046556,0.6666666666666667,0.4233170425228351,0.028400458723055775,0.7676124323265819,0.6979527972253323
2024-05-21,12,0.21257665464751577,0.16666666666666669,0.27447813574353025,-0.23649832394248846,0.7330997155979156,0.7376008715834655
2024-05-22,12,-0.28290006578511867,-0.16666666666666669,-0.21724694830888228,-0.5863529349778388,0.13558145362639762,0.675604974807737
2024-05-23,13,-0.30015940194537577,-0.07692307692307687,-0.3425950009553663,-0.7411173071004397,0.10635741140294219,0.6164746464720181
2024-05-24,18,-0.016305735176299796,0.11111111111111116,-0.0716507505015554,-0.5307210223621635,0.42521688772661737,0.5798768402945913
2024-05-25,7,-0.008333570298938362,-0.14285714285714285,-0.026230894621506337,-0.703454209165408,0.5681037869225368,0.882259888996659
2024-05-26,4,0.16820980870397767,0.0,0.19604383632228087,-0.010410512475272112,0.758538354100918,0.5854163139901516
2024-05-27,3,-0.5661680094199255,-0.3333333333333333,-0.5041959928786823,-0.9451133441179993,0.0114264084259048,0.7334719152893127
2024-05-28,11,0.5316015216045674,0.8181818181818181,0.5095298625017916,0.08134084459631082,0.8739311135095992,0.712593298322994
2024-05-29,11,-0.23319167119916528,-0.09090909090909088,-0.36274435864641247,-0.6861960817487548,0.012027348852483544,0.7379656842502968
2024-05-30,10,-0.04268563708756119,0.19999999999999996,0.014793831462423848,-0.46535473476894135,0.47024836258561065,0.6476766049855902
2024-05-31,8,-0.09325775541947223,-0.25,-0.18755128685318637,-0.5893134878527533,0.20784314653759642,0.6004800528832492
2024-06-01,1,-0.0425537638366222,-1.0,-0.0425537638366222,,,0.5157393409866856
2024-06-02,2,-0.3250065938336774,-1.0,-0.21684912087794314,-0.6369780004024507,-0.0130351872649043,0.6776577901761673
2024-06-03,8,-0.05203532368614107,0.5,-0.20918449853196164,-0.5797831948210009,0.24758632022082797,0.66840372519841
2024-06-04,7,-0.0997084395494312,-0.14285714285714285,-0.12291246922511688,-0.7193111597364872,0.5175082032582573,0.4929376648211087
2024-06-05,6,0.16008271129491428,0.0,0.38972147731755163,-0.44208731807115914,0.96379167387581,0.6896121958342526
2024-06-06,20,0.17873368122964167,0.19999999999999996,0.20149961301443634,-0.1345415733149112,0.49845794892172746,0.6972238965002919
2024-06-07,15,0.005225390176444,0.06666666666666665,0.08147239774529848,-0.34163349935750037,0.48809651916553776,0.5986096477091521
2024-06-08,5,0.20729495617561042,0.6000000000000001,0.26107792056937423,-0.028623101608861255,0.6951126982543083,0.7422903956268236
2024-06-09,10,0.27336398197803646,0.8,0.3133696342950415,0.018577987913365082,0.6262930205716066,0.6111415610894686
2024-06-10,22,0.014158358580475157,0.09090909090909088,0.08629171837196546,-0.3195737801236716,0.4423760990970892,0.5652292531284672
2024-06-11,19,0.21667003559291756,0.47368421052631576,0.27212661010780087,0.01529517685739109,0.5238609458120052,0.5988135015331112
2024-06-12,45,0.2290848188884815,0.37777777777777777,0.2866336143049046,0.07923918761141244,0.4788782789878852,0.6792883234297926
2024-06-13,42,0.058971252110842164,0.23809523809523814,0.12705637635544745,-0.08678011594662496,0.35023577082583635,0.6295658988541126
2024-06-14,9,-0.09922197465008743,-0.3333333333333333,-0.016705210323709484,-0.43976843966349816,0.378421615296592,0.41523136844798164
2024-06-15,4,-0.5877632524352521,-0.5,-0.8142117801523719,-0.9629834548119193,-0.33589682671519283,0.56654741844435
2024-06-16,3,0.4684471438328425,1.0,0.6997309010524964,0.195001408457756,0.9025497436523438,0.33592577536117846
2024-06-17,9,0.16557112409888455,0.3333333333333333,0.2446245830635959,-0.34543171907059195,0.7400327774514901,0.6210683078068701
2024-06-18,12,0.2099599411303643,0.5,0.2783310955978066,-0.12359308861686352,0.6329232066403829,0.5253636539596404
2024-06-19,5,0.7153174254344776,1.0,0.7194644816975201,0.3740544116688073,0.9381436590512092,0.7087278843494889
2024-06-20,10,0.2521112885326147,0.0,0.38912726685085225,-0.07027535023809113,0.7561645565642153,0.6487061260522711
